trainid,axle,state,side,wheel_diameter,flange_height,flange_thickness,qr,date,trainfile,data
CMRLTR50,L14-R14,AFTER,LH,838.79,28.98,31.96,9.94,2023-09-01,cmrltr50,
CMRLTR50,L14-R14,AFTER,RH,839.18,29.13,31.95,9.96,2023-09-01,cmrltr50,
CMRLTR50,L15-R15,BEFORE,LH,857.81,30.87,29.71,5.06,2023-08-27,cmrltr50,
CMRLTR50,L15-R15,BEFORE,RH,857.57,30.86,31.53,7.7,2023-08-27,cmrltr50,
CMRLTR50,L15-R15,AFTER,LH,838.78,28.88,31.95,9.93,2023-09-01,cmrltr50,
CMRLTR50,L15-R15,AFTER,RH,838.61,29.08,31.85,9.97,2023-09-01,cmrltr50,
CMRLTR50,L16-R16,BEFORE,LH,857.91,30.66,27.82,4.46,2023-08-27,cmrltr50,
CMRLTR50,L16-R16,BEFORE,RH,857.96,30.7,30.15,6.66,2023-08-27,cmrltr50,
CMRLTR50,L16-R16,AFTER,LH,838.46,28.87,31.98,9.92,2023-09-01,cmrltr50,
CMRLTR50,L16-R16,AFTER,RH,838.34,29.15,31.84,9.98,2023-09-01,cmrltr50,
CMRLTR51,L1-R1,BEFORE,LH,845.07,30.65,29.3,7.02,2023-09-08,cmrltr51,
CMRLTR51,L1-R1,BEFORE,RH,845.53,30.6,30.27,8.16,2023-09-08,cmrltr51,
CMRLTR51,L1-R1,AFTER,LH,828.96,29.02,31.95,10.27,2023-09-18,cmrltr51,
CMRLTR51,L1-R1,AFTER,RH,829.04,29.06,31.92,10.01,2023-09-18,cmrltr51,
CMRLTR51,L2-R2,BEFORE,LH,846.36,30.58,30.51,7.96,2023-09-08,cmrltr51,
CMRLTR51,L2-R2,BEFORE,RH,846.86,30.47,30.58,8.23,2023-09-08,cmrltr51,
CMRLTR51,L2-R2,AFTER,LH,829.67,29.07,31.96,10.12,2023-09-18,cmrltr51,
CMRLTR51,L2-R2,AFTER,RH,829.76,29.1,31.98,10.0,2023-09-18,cmrltr51,
CMRLTR51,L3-R3,BEFORE,LH,845.59,30.52,29.43,7.16,2023-09-08,cmrltr51,
CMRLTR51,L3-R3,BEFORE,RH,846.3,30.39,30.33,8.41,2023-09-08,cmrltr51,
CMRLTR51,L3-R3,AFTER,LH,830.14,29.12,32.06,10.19,2023-09-18,cmrltr51,
CMRLTR51,L3-R3,AFTER,RH,830.05,29.1,31.91,10.01,2023-09-18,cmrltr51,
CMRLTR51,L4-R4,BEFORE,LH,844.82,30.45,29.46,7.64,2023-09-08,cmrltr51,
CMRLTR51,L4-R4,BEFORE,RH,845.63,30.15,30.27,8.23,2023-09-08,cmrltr51,
CMRLTR51,L4-R4,AFTER,LH,829.85,29.12,31.98,10.15,2023-09-18,cmrltr51,
CMRLTR51,L4-R4,AFTER,RH,829.77,29.1,31.98,10.01,2023-09-18,cmrltr51,
CMRLTR51,L5-R5,BEFORE,LH,858.0,31.59,28.33,3.92,2023-09-08,cmrltr51,
CMRLTR51,L5-R5,BEFORE,RH,858.03,31.15,30.32,6.67,2023-09-08,cmrltr51,
CMRLTR51,L5-R5,AFTER,LH,840.36,29.13,32.07,10.23,2023-09-18,cmrltr51,
CMRLTR51,L5-R5,AFTER,RH,840.36,29.14,32.14,10.06,2023-09-18,cmrltr51,
CMRLTR51,L6-R6,BEFORE,LH,857.52,31.8,29.89,5.04,2023-09-08,cmrltr51,
CMRLTR51,L6-R6,BEFORE,RH,858.1,31.08,31.22,7.28,2023-09-08,cmrltr51,
CMRLTR51,L6-R6,AFTER,LH,840.85,29.19,32.01,10.24,2023-09-18,cmrltr51,
CMRLTR51,L6-R6,AFTER,RH,840.86,29.12,32.1,10.02,2023-09-18,cmrltr51,
CMRLTR51,L7-R7,BEFORE,LH,857.95,31.36,29.41,4.46,2023-09-08,cmrltr51,
CMRLTR51,L7-R7,BEFORE,RH,858.16,30.92,30.93,7.18,2023-09-08,cmrltr51,
CMRLTR51,L7-R7,AFTER,LH,840.89,29.15,31.92,10.31,2023-09-18,cmrltr51,
CMRLTR51,L7-R7,AFTER,RH,840.79,29.11,32.13,10.03,2023-09-18,cmrltr51,
CMRLTR51,L8-R8,BEFORE,LH,858.17,31.52,28.96,4.27,2023-09-08,cmrltr51,
CMRLTR51,L8-R8,BEFORE,RH,858.5,30.51,30.33,7.25,2023-09-08,cmrltr51,
CMRLTR51,L8-R8,AFTER,LH,840.0,29.34,32.01,10.28,2023-09-18,cmrltr51,
CMRLTR51,L8-R8,AFTER,RH,840.03,29.37,31.83,10.04,2023-09-18,cmrltr51,
CMRLTR51,L9-R9,BEFORE,LH,856.23,32.25,29.53,4.19,2023-09-08,cmrltr51,
CMRLTR51,L9-R9,BEFORE,RH,856.44,31.85,30.91,7.02,2023-09-08,cmrltr51,
CMRLTR51,L9-R9,AFTER,LH,839.05,29.12,31.99,10.26,2023-09-18,cmrltr51,
CMRLTR51,L9-R9,AFTER,RH,839.12,29.03,32.07,10.0,2023-09-18,cmrltr51,
CMRLTR51,L10-R10,BEFORE,LH,856.44,31.94,29.61,4.21,2023-09-08,cmrltr51,
CMRLTR51,L10-R10,BEFORE,RH,857.45,31.64,31.47,7.29,2023-09-08,cmrltr51,
CMRLTR51,L10-R10,AFTER,LH,838.36,29.03,31.87,10.22,2023-09-18,cmrltr51,
CMRLTR51,L10-R10,AFTER,RH,838.42,29.11,31.96,10.01,2023-09-18,cmrltr51,
CMRLTR51,L11-R11,BEFORE,LH,857.21,31.64,29.33,4.19,2023-09-08,cmrltr51,
CMRLTR51,L11-R11,BEFORE,RH,857.51,31.17,31.56,7.66,2023-09-08,cmrltr51,
CMRLTR51,L11-R11,AFTER,LH,840.2,29.12,31.91,10.19,2023-09-18,cmrltr51,
CMRLTR51,L11-R11,AFTER,RH,840.1,29.09,31.95,10.04,2023-09-18,cmrltr51,
CMRLTR51,L12-R12,BEFORE,LH,857.56,31.28,28.83,4.07,2023-09-08,cmrltr51,
CMRLTR51,L12-R12,BEFORE,RH,858.12,30.82,30.76,7.17,2023-09-08,cmrltr51,
CMRLTR51,L12-R12,AFTER,LH,840.59,29.03,32.05,10.25,2023-09-18,cmrltr51,
CMRLTR51,L12-R12,AFTER,RH,840.5,29.12,31.92,10.06,2023-09-18,cmrltr51,
CMRLTR51,L13-R13,BEFORE,LH,857.84,31.23,28.67,4.06,2023-09-08,cmrltr51,
CMRLTR51,L13-R13,BEFORE,RH,858.0,31.02,30.98,7.39,2023-09-08,cmrltr51,
CMRLTR51,L13-R13,AFTER,LH,841.06,29.1,32.06,10.22,2023-09-18,cmrltr51,
CMRLTR51,L13-R13,AFTER,RH,841.04,29.05,31.94,10.26,2023-09-18,cmrltr51,
CMRLTR51,L14-R14,BEFORE,LH,857.79,31.18,29.43,4.4,2023-09-08,cmrltr51,
CMRLTR51,L14-R14,BEFORE,RH,857.97,31.01,30.81,7.0,2023-09-08,cmrltr51,
CMRLTR51,L14-R14,AFTER,LH,841.01,29.09,31.92,10.21,2023-09-18,cmrltr51,
CMRLTR51,L14-R14,AFTER,RH,840.28,29.11,32.09,10.01,2023-09-18,cmrltr51,
CMRLTR51,L15-R15,BEFORE,LH,857.85,31.41,29.97,5.16,2023-09-08,cmrltr51,
CMRLTR51,L15-R15,BEFORE,RH,858.15,30.9,31.19,7.51,2023-09-08,cmrltr51,
CMRLTR51,L15-R15,AFTER,LH,840.69,29.1,32.01,10.23,2023-09-18,cmrltr51,
CMRLTR51,L15-R15,AFTER,RH,840.45,29.03,31.94,10.03,2023-09-18,cmrltr51,
CMRLTR51,L16-R16,BEFORE,LH,858.46,31.18,28.54,4.08,2023-09-08,cmrltr51,
CMRLTR51,L16-R16,BEFORE,RH,858.62,30.73,29.57,6.51,2023-09-08,cmrltr51,
CMRLTR51,L16-R16,AFTER,LH,839.89,29.12,32.04,10.19,2023-09-18,cmrltr51,
CMRLTR51,L16-R16,AFTER,RH,839.73,29.09,31.99,10.01,2023-09-18,cmrltr51,
CMRLTR52,L1-R1,BEFORE,LH,854.37,32.82,29.37,4.37,2025-01-13,cmrltr52,
CMRLTR52,L1-R1,BEFORE,RH,854.8,32.77,30.71,6.26,2025-01-13,cmrltr52,
CMRLTR52,L1-R1,AFTER,LH,836.53,29.01,31.98,10.08,2025-01-19,cmrltr52,
CMRLTR52,L1-R1,AFTER,RH,836.85,29.0,32.09,10.08,2025-01-19,cmrltr52,
CMRLTR52,L2-R2,BEFORE,LH,854.03,32.97,29.94,4.13,2025-01-13,cmrltr52,
CMRLTR52,L2-R2,BEFORE,RH,853.9,32.83,31.74,6.67,2025-01-13,cmrltr52,
CMRLTR52,L2-R2,AFTER,LH,836.62,29.02,31.98,10.06,2025-01-19,cmrltr52,
CMRLTR52,L2-R2,AFTER,RH,836.81,29.0,32.04,10.06,2025-01-19,cmrltr52,
CMRLTR52,L3-R3,BEFORE,LH,855.28,32.16,30.79,4.92,2025-01-13,cmrltr52,
CMRLTR52,L3-R3,BEFORE,RH,855.32,32.24,31.84,6.95,2025-01-13,cmrltr52,
CMRLTR52,L3-R3,AFTER,LH,835.33,28.96,31.96,10.05,2025-01-19,cmrltr52,
CMRLTR52,L3-R3,AFTER,RH,835.62,29.0,32.06,10.09,2025-01-19,cmrltr52,
CMRLTR52,L4-R4,BEFORE,LH,856.14,31.85,29.08,4.21,2025-01-13,cmrltr52,
CMRLTR52,L4-R4,BEFORE,RH,855.83,32.04,30.59,6.57,2025-01-13,cmrltr52,
CMRLTR52,L4-R4,AFTER,LH,835.88,29.02,31.86,10.37,2025-01-19,cmrltr52,
CMRLTR52,L4-R4,AFTER,RH,835.82,28.97,32.07,10.01,2025-01-19,cmrltr52,
CMRLTR52,L5-R5,BEFORE,LH,856.28,31.9,28.56,4.15,2025-01-13,cmrltr52,
CMRLTR52,L5-R5,BEFORE,RH,856.25,31.87,30.09,6.15,2025-01-13,cmrltr52,
CMRLTR52,L5-R5,AFTER,LH,835.79,29.07,32.29,10.29,2025-01-19,cmrltr52,
CMRLTR52,L5-R5,AFTER,RH,835.9,29.01,32.01,9.99,2025-01-19,cmrltr52,
CMRLTR52,L6-R6,BEFORE,LH,855.53,32.27,29.68,4.25,2025-01-13,cmrltr52,
CMRLTR52,L6-R6,BEFORE,RH,856.13,31.72,30.7,6.29,2025-01-13,cmrltr52,
CMRLTR52,L6-R6,AFTER,LH,835.72,29.03,31.84,10.34,2025-01-19,cmrltr52,
CMRLTR52,L6-R6,AFTER,RH,835.8,29.03,31.97,9.97,2025-01-19,cmrltr52,
CMRLTR52,L7-R7,BEFORE,LH,856.36,31.76,30.15,4.66,2025-01-13,cmrltr52,
CMRLTR52,L7-R7,BEFORE,RH,856.6,31.66,30.92,6.29,2025-01-13,cmrltr52,
CMRLTR52,L7-R7,AFTER,LH,836.25,29.02,31.98,10.32,2025-01-19,cmrltr52,
CMRLTR52,L7-R7,AFTER,RH,836.34,28.96,31.84,9.99,2025-01-19,cmrltr52,
CMRLTR52,L8-R8,BEFORE,LH,857.0,31.43,27.31,3.71,2025-01-13,cmrltr52,
CMRLTR52,L8-R8,BEFORE,RH,857.17,31.33,29.28,6.09,2025-01-13,cmrltr52,
CMRLTR52,L8-R8,AFTER,LH,835.69,29.04,31.89,10.39,2025-01-19,cmrltr52,
CMRLTR52,L8-R8,AFTER,RH,835.57,29.02,31.95,2.0,2025-01-19,cmrltr52,
CMRLTR52,L9-R9,BEFORE,LH,853.93,33.01,29.27,3.85,2025-01-13,cmrltr52,
CMRLTR52,L9-R9,BEFORE,RH,854.53,32.86,30.82,6.39,2025-01-13,cmrltr52,
CMRLTR52,L9-R9,AFTER,LH,840.53,28.93,31.97,10.55,2025-01-19,cmrltr52,
CMRLTR52,L9-R9,AFTER,RH,840.32,29.04,32.23,9.96,2025-01-19,cmrltr52,
CMRLTR52,L10-R10,BEFORE,LH,854.48,33.14,30.55,4.44,2025-01-13,cmrltr52,
CMRLTR52,L10-R10,BEFORE,RH,855.29,32.42,32.4,7.25,2025-01-13,cmrltr52,
CMRLTR52,L10-R10,AFTER,LH,840.62,29.03,31.94,10.29,2025-01-19,cmrltr52,
CMRLTR52,L10-R10,AFTER,RH,840.85,29.0,31.98,10.02,2025-01-19,cmrltr52,
CMRLTR52,L11-R11,BEFORE,LH,855.39,32.29,30.19,4.5,2025-01-13,cmrltr52,
CMRLTR52,L11-R11,BEFORE,RH,855.67,32.22,31.51,6.52,2025-01-13,cmrltr52,
CMRLTR52,L11-R11,AFTER,LH,841.19,29.04,31.86,10.36,2025-01-19,cmrltr52,
CMRLTR52,L11-R11,AFTER,RH,841.32,29.06,32.14,10.01,2025-01-19,cmrltr52,
CMRLTR52,L12-R12,BEFORE,LH,855.46,32.07,29.21,4.33,2025-01-13,cmrltr52,
CMRLTR52,L12-R12,BEFORE,RH,856.57,31.72,30.87,6.76,2025-01-13,cmrltr52,
CMRLTR52,L12-R12,AFTER,LH,841.31,29.03,31.82,10.32,2025-01-19,cmrltr52,
CMRLTR52,L12-R12,AFTER,RH,841.21,29.15,32.06,10.03,2025-01-19,cmrltr52,
CMRLTR52,L13-R13,BEFORE,LH,856.01,31.9,28.86,3.94,2025-01-13,cmrltr52,
CMRLTR52,L13-R13,BEFORE,RH,856.65,31.78,30.25,6.41,2025-01-13,cmrltr52,
CMRLTR52,L13-R13,AFTER,LH,841.81,29.01,31.84,10.28,2025-01-19,cmrltr52,
CMRLTR52,L13-R13,AFTER,RH,841.84,29.04,32.07,9.97,2025-01-19,cmrltr52,
CMRLTR52,L14-R14,BEFORE,LH,856.27,31.73,30.0,4.52,2025-01-13,cmrltr52,
CMRLTR52,L14-R14,BEFORE,RH,856.73,31.81,30.96,6.53,2025-01-13,cmrltr52,
CMRLTR52,L14-R14,AFTER,LH,841.35,28.99,31.98,10.09,2025-01-19,cmrltr52,
CMRLTR52,L14-R14,AFTER,RH,841.4,29.02,31.97,10.06,2025-01-19,cmrltr52,
CMRLTR52,L15-R15,BEFORE,LH,856.66,32.78,29.14,4.23,2025-01-13,cmrltr52,
CMRLTR52,L15-R15,BEFORE,RH,855.56,32.91,31.56,6.87,2025-01-13,cmrltr52,
CMRLTR52,L15-R15,AFTER,LH,839.52,28.99,31.98,10.08,2025-01-19,cmrltr52,
CMRLTR52,L15-R15,AFTER,RH,839.43,29.03,31.99,10.02,2025-01-19,cmrltr52,
CMRLTR52,L16-R16,BEFORE,LH,856.73,31.55,27.68,4.12,2025-01-13,cmrltr52,
CMRLTR52,L16-R16,BEFORE,RH,857.26,31.42,30.45,6.49,2025-01-13,cmrltr52,
CMRLTR52,L16-R16,AFTER,LH,838.78,29.06,31.69,10.29,2025-01-19,cmrltr52,
CMRLTR52,L16-R16,AFTER,RH,838.48,29.0,31.85,10.03,2025-01-19,cmrltr52,
cmrltr6,L9-R9,before,LH,844.21,37.53,30.68,3.05,2022-07-02,cmrltr6,
cmrltr6,L9-R9,before,RH,845.17,37.19,32.35,5.94,2022-07-02,cmrltr6,
cmrltr6,L9-R9,after,LH,839.47,28.96,32.22,10.3,2022-07-09,cmrltr6,
cmrltr6,L9-R9,after,RH,839.52,29.01,32.1,9.94,2022-07-09,cmrltr6,
cmrltr6,L10-R10,before,LH,843.05,38.35,31.95,3.37,2022-07-02,cmrltr6,
cmrltr6,L10-R10,before,RH,846.0,36.86,33.48,6.52,2022-07-02,cmrltr6,
cmrltr6,L10-R10,after,LH,839.56,28.85,31.96,10.37,2022-07-09,cmrltr6,
cmrltr6,L10-R10,after,RH,839.51,29.07,32.19,9.99,2022-07-09,cmrltr6,
cmrltr6,L11-R11,before,LH,847.52,35.94,31.45,3.24,2022-07-02,cmrltr6,
cmrltr6,L11-R11,before,RH,847.84,35.97,33.17,6.44,2022-07-02,cmrltr6,
cmrltr6,L11-R11,after,LH,839.5,28.92,31.82,10.01,2022-07-09,cmrltr6,
cmrltr6,L11-R11,after,RH,839.28,28.95,32.05,9.61,2022-07-09,cmrltr6,
cmrltr6,L12-R12,before,LH,848.33,35.34,30.05,3.34,2022-07-02,cmrltr6,
cmrltr6,L12-R12,before,RH,849.61,35.17,32.11,6.27,2022-07-02,cmrltr6,
cmrltr6,L12-R12,after,LH,838.54,29.05,31.97,10.29,2022-07-09,cmrltr6,
cmrltr6,L12-R12,after,RH,838.31,29.12,32.11,9.98,2022-07-09,cmrltr6,
cmrltr6,L13-R13,before,LH,848.25,35.39,30.39,3.81,2022-07-02,cmrltr6,
cmrltr6,L13-R13,before,RH,845.39,37.25,28.57,5.64,2022-07-02,cmrltr6,
cmrltr6,L13-R13,after,LH,829.14,28.99,31.94,10.31,2022-07-09,cmrltr6,
cmrltr6,L13-R13,after,RH,829.06,29.14,31.94,9.96,2022-07-09,cmrltr6,
cmrltr6,L14-R14,before,LH,846.73,36.38,31.97,3.94,2022-07-02,cmrltr6,
cmrltr6,L14-R14,before,RH,848.07,35.63,31.83,5.47,2022-07-02,cmrltr6,
cmrltr6,L14-R14,after,LH,829.62,29.01,31.92,10.05,2022-07-09,cmrltr6,
cmrltr6,L14-R14,after,RH,829.55,29.07,31.98,10.0,2022-07-09,cmrltr6,
cmrltr6,L15-R15,before,LH,849.41,34.96,31.85,3.54,2022-07-02,cmrltr6,
cmrltr6,L15-R15,before,RH,849.59,35.13,32.85,6.28,2022-07-02,cmrltr6,
cmrltr6,L15-R15,after,LH,831.14,28.94,32.08,10.06,2022-07-09,cmrltr6,
cmrltr6,L15-R15,after,RH,831.05,29.02,31.97,10.04,2022-07-09,cmrltr6,
cmrltr6,L16-R16,before,LH,850.2,34.72,30.38,3.87,2022-07-02,cmrltr6,
cmrltr6,L16-R16,before,RH,849.62,34.96,31.31,6.11,2022-07-02,cmrltr6,
cmrltr6,L16-R16,after,LH,831.94,28.97,32.03,10.07,2022-07-09,cmrltr6,
cmrltr6,L16-R16,after,RH,831.87,29.07,31.97,10.03,2022-07-09,cmrltr6,
cmrltr6,L8-R8,before,LH,849.87,34.55,29.73,3.3,2022-07-02,cmrltr6,
cmrltr6,L8-R8,before,RH,850.0,32.98,31.86,6.38,2022-07-02,cmrltr6,
cmrltr6,L8-R8,after,LH,836.39,28.97,31.91,10.03,2022-07-09,cmrltr6,
cmrltr6,L8-R8,after,RH,836.31,29.07,31.95,10.04,2022-07-09,cmrltr6,
cmrltr6,L7-R7,before,LH,849.07,35.02,31.38,3.44,2022-07-02,cmrltr6,
cmrltr6,L7-R7,before,RH,849.87,34.91,32.62,6.4,2022-07-02,cmrltr6,
cmrltr6,L7-R7,after,LH,837.21,28.98,31.95,10.34,2022-07-09,cmrltr6,
cmrltr6,L7-R7,after,RH,837.19,29.01,31.9,10.01,2022-07-09,cmrltr6,
cmrltr6,L6-R6,before,LH,848.19,35.49,31.45,3.33,2022-07-02,cmrltr6,
cmrltr6,L6-R6,before,RH,848.42,35.6,32.52,6.15,2022-07-02,cmrltr6,
cmrltr6,L6-R6,after,LH,839.11,28.91,31.81,10.42,2022-07-09,cmrltr6,
cmrltr6,L6-R6,after,RH,839.07,28.98,31.96,9.99,2022-07-09,cmrltr6,
cmrltr6,L5-R5,before,LH,847.71,35.75,30.99,3.75,2022-07-02,cmrltr6,
cmrltr6,L5-R5,before,RH,848.37,35.7,31.88,6.14,2022-07-02,cmrltr6,
cmrltr6,L5-R5,after,LH,839.55,28.99,31.97,10.05,2022-07-09,cmrltr6,
cmrltr6,L5-R5,after,RH,839.47,29.08,31.91,9.99,2022-07-09,cmrltr6,
cmrltr6,L4-R4,before,LH,848.35,35.3,30.54,3.35,2022-07-02,cmrltr6,
cmrltr6,L4-R4,before,RH,847.31,38.7,32.22,6.26,2022-07-02,cmrltr6,
cmrltr6,L4-R4,after,LH,838.24,28.94,31.93,10.09,2022-07-09,cmrltr6,
cmrltr6,L4-R4,after,RH,838.09,29.03,31.96,10.02,2022-07-09,cmrltr6,
cmrltr6,L3-R3,before,LH,847.24,35.94,32.12,2.68,2022-07-02,cmrltr6,
cmrltr6,L3-R3,before,RH,847.73,35.84,32.89,6.29,2022-07-02,cmrltr6,
cmrltr6,L3-R3,after,LH,839.07,28.95,31.98,10.06,2022-07-09,cmrltr6,
cmrltr6,L3-R3,after,RH,838.93,29.04,32.01,10.03,2022-07-09,cmrltr6,
cmrltr6,L2-R2,before,LH,844.08,37.66,32.68,3.51,2022-07-02,cmrltr6,
cmrltr6,L2-R2,before,RH,839.22,39.96,33.73,5.69,2022-07-02,cmrltr6,
cmrltr6,L2-R2,after,LH,837.84,28.93,31.93,10.09,2022-07-09,cmrltr6,
cmrltr6,L2-R2,after,RH,837.67,28.96,31.97,10.02,2022-07-09,cmrltr6,
cmrltr6,L1-R1,before,LH,844.38,37.23,31.53,3.54,2022-07-02,cmrltr6,
cmrltr6,L1-R1,before,RH,844.71,37.24,32.02,5.69,2022-07-02,cmrltr6,
cmrltr6,L1-R1,after,LH,838.54,29.01,31.96,10.06,2022-07-09,cmrltr6,
cmrltr6,L1-R1,after,RH,838.47,29.01,31.97,9.99,2022-07-09,cmrltr6,
CMRLTR7,L9-R9,BEFORE,LH,845.72,37.15,31.58,3.32,2022-07-15,cmrltr7,
CMRLTR7,L9-R9,BEFORE,RH,845.37,37.12,33.4,7.09,2022-07-15,cmrltr7,
CMRLTR7,L9-R9,AFTER,LH,839.5,29.07,32.08,10.09,2022-07-21,cmrltr7,
CMRLTR7,L9-R9,AFTER,RH,839.49,29.01,31.86,9.81,2022-07-21,cmrltr7,
CMRLTR7,L10-R10,BEFORE,LH,846.46,36.91,31.93,3.31,2022-07-15,cmrltr7,
CMRLTR7,L10-R10,BEFORE,RH,846.22,36.85,34.31,7.9,2022-07-15,cmrltr7,
CMRLTR7,L10-R10,AFTER,LH,840.21,29.06,31.88,10.08,2022-07-21,cmrltr7,
CMRLTR7,L10-R10,AFTER,RH,840.09,29.14,31.85,9.87,2022-07-21,cmrltr7,
CMRLTR7,L11-R11,BEFORE,LH,848.83,35.82,32.21,3.98,2022-07-15,cmrltr7,
CMRLTR7,L11-R11,BEFORE,RH,848.72,35.36,33.81,7.33,2022-07-15,cmrltr7,
CMRLTR7,L11-R11,AFTER,LH,841.75,29.04,31.93,10.16,2022-07-21,cmrltr7,
CMRLTR7,L11-R11,AFTER,RH,841.73,29.15,31.94,9.84,2022-07-21,cmrltr7,
CMRLTR7,L12-R12,BEFORE,LH,848.96,35.66,30.71,3.25,2022-07-15,cmrltr7,
CMRLTR7,L12-R12,BEFORE,RH,849.59,34.78,32.93,7.26,2022-07-15,cmrltr7,
CMRLTR7,L12-R12,AFTER,LH,841.58,29.06,31.92,10.02,2022-07-21,cmrltr7,
CMRLTR7,L12-R12,AFTER,RH,841.59,29.08,31.98,9.81,2022-07-21,cmrltr7,
CMRLTR7,L13-R13,BEFORE,LH,848.58,36.0,31.4,3.74,2022-07-15,cmrltr7,
CMRLTR7,L13-R13,BEFORE,RH,849.5,35.35,32.57,7.02,2022-07-15,cmrltr7,
CMRLTR7,L13-R13,AFTER,LH,842.21,29.09,31.96,9.96,2022-07-21,cmrltr7,
CMRLTR7,L13-R13,AFTER,RH,842.45,29.1,31.9,10.02,2022-07-21,cmrltr7,
CMRLTR7,L14-R14,BEFORE,LH,849.72,35.41,31.53,3.73,2022-07-15,cmrltr7,
CMRLTR7,L14-R14,BEFORE,RH,849.65,34.97,33.15,7.27,2022-07-15,cmrltr7,
CMRLTR7,L14-R14,AFTER,LH,842.7,29.07,32.02,10.09,2022-07-21,cmrltr7,
CMRLTR7,L14-R14,AFTER,RH,842.8,29.04,31.92,9.74,2022-07-21,cmrltr7,
CMRLTR7,L15-R15,BEFORE,LH,850.01,35.08,31.98,4.47,2022-07-15,cmrltr7,
CMRLTR7,L15-R15,BEFORE,RH,849.89,34.84,32.95,7.04,2022-07-15,cmrltr7,
CMRLTR7,L15-R15,AFTER,LH,842.66,29.06,32.04,10.12,2022-07-21,cmrltr7,
CMRLTR7,L15-R15,AFTER,RH,842.92,29.12,31.98,9.83,2022-07-21,cmrltr7,
CMRLTR7,L16-R16,BEFORE,LH,851.24,34.71,30.58,3.79,2022-07-15,cmrltr7,
CMRLTR7,L16-R16,BEFORE,RH,850.77,34.35,32.18,7.07,2022-07-15,cmrltr7,
CMRLTR7,L16-R16,AFTER,LH,842.48,29.04,32.12,9.88,2022-07-21,cmrltr7,
CMRLTR7,L16-R16,AFTER,RH,842.55,29.02,32.02,9.8,2022-07-21,cmrltr7,
CMRLTR7,L8-R8,BEFORE,LH,850.63,34.79,30.62,3.61,2022-07-15,cmrltr7,
CMRLTR7,L8-R8,BEFORE,RH,851.2,34.42,32.62,7.24,2022-07-15,cmrltr7,
CMRLTR7,L8-R8,AFTER,LH,842.86,29.08,31.98,10.01,2022-07-21,cmrltr7,
CMRLTR7,L8-R8,AFTER,RH,842.74,29.01,31.92,9.81,2022-07-21,cmrltr7,
CMRLTR7,L7-R7,BEFORE,LH,850.08,34.51,30.97,3.42,2022-07-15,cmrltr7,
CMRLTR7,L7-R7,BEFORE,RH,850.75,34.51,33.23,7.25,2022-07-15,cmrltr7,
CMRLTR7,L7-R7,AFTER,LH,842.6,29.09,31.97,10.02,2022-07-21,cmrltr7,
CMRLTR7,L7-R7,AFTER,RH,842.64,29.13,31.92,9.81,2022-07-21,cmrltr7,
CMRLTR7,L6-R6,BEFORE,LH,849.99,34.95,31.71,4.27,2022-07-15,cmrltr7,
CMRLTR7,L6-R6,BEFORE,RH,849.75,35.16,33.21,7.17,2022-07-15,cmrltr7,
CMRLTR7,L6-R6,AFTER,LH,843.0,29.09,32.1,10.15,2022-07-21,cmrltr7,
CMRLTR7,L6-R6,AFTER,RH,842.85,29.11,31.98,9.8,2022-07-21,cmrltr7,
CMRLTR7,L5-R5,BEFORE,LH,849.06,35.86,31.09,3.62,2022-07-15,cmrltr7,
CMRLTR7,L5-R5,BEFORE,RH,849.7,35.06,32.44,6.95,2022-07-15,cmrltr7,
CMRLTR7,L5-R5,AFTER,LH,842.18,29.05,32.11,9.93,2022-07-21,cmrltr7,
CMRLTR7,L5-R5,AFTER,RH,842.21,29.12,31.89,9.7,2022-07-21,cmrltr7,
CMRLTR7,L4-R4,BEFORE,LH,849.32,35.56,30.89,3.45,2022-07-15,cmrltr7,
CMRLTR7,L4-R4,BEFORE,RH,848.22,35.59,33.02,7.19,2022-07-15,cmrltr7,
CMRLTR7,L4-R4,AFTER,LH,842.19,29.01,32.06,10.04,2022-07-21,cmrltr7,
CMRLTR7,L4-R4,AFTER,RH,842.33,29.09,31.94,9.78,2022-07-21,cmrltr7,
CMRLTR7,L3-R3,BEFORE,LH,849.0,35.62,32.05,3.87,2022-07-15,cmrltr7,
CMRLTR7,L3-R3,BEFORE,RH,848.42,35.36,33.2,6.8,2022-07-15,cmrltr7,
CMRLTR7,L3-R3,AFTER,LH,841.34,29.08,31.99,10.06,2022-07-21,cmrltr7,
CMRLTR7,L3-R3,AFTER,RH,841.42,29.14,31.95,9.77,2022-07-21,cmrltr7,
CMRLTR7,L2-R2,BEFORE,LH,845.85,37.46,32.68,3.82,2022-07-15,cmrltr7,
CMRLTR7,L2-R2,BEFORE,RH,842.61,38.36,34.69,7.78,2022-07-15,cmrltr7,
CMRLTR7,L2-R2,AFTER,LH,840.42,29.04,32.0,10.14,2022-07-21,cmrltr7,
CMRLTR7,L2-R2,AFTER,RH,840.37,28.97,31.95,9.73,2022-07-21,cmrltr7,
CMRLTR7,L1-R1,BEFORE,LH,846.19,32.3,31.26,6.22,2022-07-15,cmrltr7,
CMRLTR7,L1-R1,BEFORE,RH,846.39,31.95,31.27,7.21,2022-07-15,cmrltr7,
CMRLTR7,L1-R1,AFTER,LH,841.06,29.04,32.03,9.9,2022-07-21,cmrltr7,
CMRLTR7,L1-R1,AFTER,RH,841.26,29.08,31.98,9.69,2022-07-21,cmrltr7,
